Longitude,Latitude,Elevation,Time,Track,Campaign,Link
254.71416,39.744915,1996.81,2004-03-15 10:13:28,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.71468,39.748028,2141.361,2004-03-15 10:13:28,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.71523,39.751133,2127.488,2004-03-15 10:13:28,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.71574,39.754246,2189.747,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.71626,39.757355,2221.449,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.71678,39.76046,2248.213,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.7173,39.76356,2173.868,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.71782,39.766663,2163.032,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.71835,39.769764,2085.389,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.71887,39.77286,2076.794,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.7194,39.775967,2157.518,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.71994,39.77906,2164.025,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.72047,39.78216,2221.549,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.72101,39.785263,2245.28,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.72156,39.788364,2270.745,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.7221,39.79146,2250.527,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.72266,39.79455,2193.724,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.7232,39.79765,2115.205,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.72375,39.800755,2105.141,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.72429,39.803864,2107.83,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.72482,39.806976,2199.761,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.25073,39.807823,3703.781,2004-02-23 22:27:50,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.72536,39.81008,2152.3360000000002,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.25017,39.810917,3616.92,2004-02-23 22:27:50,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.72588,39.81318,2064.2490000000003,2004-03-15 10:13:27,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.24957,39.81402,3431.472,2004-02-23 22:27:50,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.72641,39.816288,2119.661,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.249,39.817123,3310.266,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.72693,39.819397,2137.471,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.24838,39.820225,3280.065,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.72746,39.82249,2015.4940000000001,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.24779,39.823322,3294.785,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.728,39.825596,2080.893,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.2472,39.826424,3216.1910000000003,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.72853,39.828697,1988.9850000000001,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.2466,39.829536,3061.814,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.72906,39.8318,1979.493,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.24571,39.834217,2962.607,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.72961,39.834892,1914.266,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.24513,39.83734,2922.439,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.73015,39.837994,2074.138,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.7307,39.841087,2086.718,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.24402,39.84356,3032.233,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.73125,39.84419,2198.893,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.7318,39.84729,2186.791,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.2429,39.849743,3095.616,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.73236,39.850395,2218.248,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.24236,39.852833,3092.3540000000003,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.73291,39.853493,2166.916,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.2418,39.855923,3089.7290000000003,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.73347,39.856586,2031.047,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.24124,39.859013,3110.852,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.73402,39.859688,2005.4370000000001,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.24066,39.862103,3123.533,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.73457,39.862785,1955.835,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.2401,39.86519,3117.117,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.7351,39.86589,1938.595,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.23952,39.86828,2972.789,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.73564,39.868996,1929.2640000000001,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.23892,39.87137,2907.502,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.73618,39.872105,1943.522,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.23833,39.874466,2874.676,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.7367,39.875206,1943.209,2004-03-15 10:13:26,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.23772,39.87758,2869.7780000000002,2004-02-23 22:27:51,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.73723,39.878307,1939.128,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.73776,39.88141,1923.5810000000001,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.7383,39.884518,1924.457,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.23595,39.88692,2759.777,2004-02-23 22:27:52,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.73883,39.887623,1927.211,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.23535,39.890026,2744.637,2004-02-23 22:27:52,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.73935,39.890724,1922.1580000000001,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.23479,39.89313,2734.578,2004-02-23 22:27:52,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.73988,39.89382,1920.8880000000001,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.23422,39.896244,2765.183,2004-02-23 22:27:52,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.74043,39.896915,1904.382,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.74098,39.900013,1876.515,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.2334,39.90091,2853.859,2004-02-23 22:27:52,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.74153,39.90311,1916.9170000000001,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.23285,39.904015,2837.915,2004-02-23 22:27:52,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.74208,39.906204,1877.959,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.2323,39.907112,2818.484,2004-02-23 22:27:52,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.74261,39.90931,1878.9940000000001,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.23175,39.910202,2778.045,2004-02-23 22:27:52,20,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.23/GLAH06_634_2107_002_0019_4_01_0001.H5.ascii"
254.99422,39.911034,1629.192,2004-02-19 10:59:06,1307,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.19/GLAH06_634_2107_001_1307_2_01_0001.H5.ascii"
254.74316,39.912415,1870.048,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.7437,39.915516,1862.5330000000001,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.74423,39.91862,1855.134,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.99648,39.92029,1597.012,2004-02-19 10:59:06,1307,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.19/GLAH06_634_2107_001_1307_2_01_0001.H5.ascii"
254.74477,39.921722,1846.733,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.99725,39.923386,1591.342,2004-02-19 10:59:06,1307,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.19/GLAH06_634_2107_001_1307_2_01_0001.H5.ascii"
254.74529,39.924824,1825.651,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.99803,39.926476,1584.707,2004-02-19 10:59:06,1307,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.19/GLAH06_634_2107_001_1307_2_01_0001.H5.ascii"
254.74582,39.92793,1778.242,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.99881,39.929546,1572.128,2004-02-19 10:59:06,1307,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.19/GLAH06_634_2107_001_1307_2_01_0001.H5.ascii"
254.74634,39.931034,1763.955,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.99959,39.932617,1559.801,2004-02-19 10:59:06,1307,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.02.19/GLAH06_634_2107_001_1307_2_01_0001.H5.ascii"
254.74687,39.93414,1736.723,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.7474,39.93725,1734.087,2004-03-15 10:13:25,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.74794,39.940346,1721.78,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.74847,39.943436,1684.163,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.74901,39.946533,1678.8990000000001,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.74954,39.949635,1674.135,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75009,39.952732,1680.241,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75063,39.95583,1678.108,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75117,39.95893,1675.633,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75174,39.962032,1664.083,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75229,39.965134,1691.351,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75284,39.96823,1695.759,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75339,39.971333,1680.186,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75392,39.974434,1663.948,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75447,39.977535,1654.227,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.755,39.98064,1640.382,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75554,39.983746,1634.914,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75607,39.986847,1627.938,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75662,39.98995,1620.458,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75716,39.993053,1614.154,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75769,39.99616,1608.601,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.75822,39.999264,1602.2740000000001,2004-03-15 10:13:24,325,"Laser 2B","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.03.15/GLAH06_634_2107_002_0325_2_01_0001.H5.ascii"
254.95844,39.743084,1633.203,2004-05-20 08:05:27,1307,"Laser 2C","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.05.20/GLAH06_634_2107_002_1307_2_01_0001.H5.ascii"
254.95917,39.746178,1601.673,2004-05-20 08:05:27,1307,"Laser 2C","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.05.20/GLAH06_634_2107_002_1307_2_01_0001.H5.ascii"
254.25046,39.749146,3372.472,2004-05-24 19:34:09,20,"Laser 2C","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.05.24/GLAH06_634_2107_003_0019_4_01_0001.H5.ascii"
254.95992,39.749268,1604.058,2004-05-20 08:05:27,1307,"Laser 2C","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2004.05.20/GLAH06_634_2107_002_1307_2_01_0001.H5.ascii"
